Period,Cap,Stock,Pattern,Date,1D_Ret_norm,3D_Ret_norm,5D_Ret_norm,1D_Ret_real,3D_Ret_real,5D_Ret_real,Turnover1,Turnover2,VolGroup
1,1,WETT_WETTERAU INC,BBOT,1986-12-23,-1.01201008592,-0.0171155518949,0.00896544225029,-0.012821,0.00324647209367,0.00649297767737,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TTOP,1984-05-01,-0.583007704134,-0.138400706391,-0.176619596995,-0.006897,-2.65411000067e-07,-2.65411000067e-07,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TTOP,1984-08-01,2.11093027739,2.27878580698,1.33652234387,0.030303,0.0647065005683,0.052941493737,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TTOP,1985-03-25,0.259644509656,0.566458777834,0.901937953093,0.004739,0.018868438945,0.0377362697428,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TTOP,1985-04-03,-0.744861236088,-0.654835391942,-0.966890800153,-0.009132,-0.0138249405682,-0.02765024759,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TTOP,1985-04-09,0.256458131399,-0.487540861685,-0.310184253024,0.004695,-0.00934655714219,-0.00467342108739,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TBOT,1983-03-23,0.888519709429,-0.385784824009,-0.365894332128,0.013423,-0.00662260345451,-0.00662260345451,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TBOT,1983-05-11,-0.0835429122369,-1.31312868553,-1.25517930162,0.0,-0.031447093372,-0.0377368759476,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TBOT,1984-04-13,-0.0835429122369,-0.653646225559,-0.767951785911,0.0,-0.013793107232,-0.0206897760753,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TBOT,1984-08-14,0.703637352794,0.865813434384,0.438052462601,0.01087,0.026882,0.0215058598608,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TBOT,1985-03-21,-0.0835429122369,0.0378042201159,0.362661357062,0.0,0.00471664446783,0.0188680784052,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TBOT,1985-04-12,0.259644509656,-0.314601657663,-0.58107552535,0.004739,-0.00471706887498,-0.0141513557791,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TBOT,1986-03-25,-0.0835429122369,0.204335370854,-0.00178637025721,0.0,0.00917459264,0.0061167936243,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,TBOT,1986-06-27,-0.0835429122369,-0.0158897867039,-0.0828859244467,0.0,0.00327928515998,0.00327928515998,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1983-04-04,-0.569538014226,-0.138366369345,-0.176592407275,-0.006711,6.53772999959e-07,6.85902020736e-07,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1983-10-26,-1.52233753097,0.11405451674,-0.176569950711,-0.019868,0.00675782336413,1.47161153463e-06,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1984-01-19,-0.0835429122369,-0.62038672655,-0.91418284899,0.0,-0.0129027685647,-0.025806103574,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1985-01-15,0.27854552614,-0.324237306717,0.676563035282,0.005,-0.00497500995025,0.0298508597264,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1985-10-30,-0.0835429122369,-0.42033373961,1.00976545721,0.0,-0.00754745910147,0.0415089348171,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1986-02-18,-0.544771165041,0.340548533719,0.553735640878,-0.006369,0.0128209447953,0.0255533789972,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1986-06-13,-0.32331787613,-0.262471605147,-0.176601910137,-0.003311,-0.00332157577173,3.53416218069e-07,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1986-07-14,-0.0835429122369,0.596476611602,1.04160047589,0.0,0.019672,0.042622777376,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DTOP,1986-12-18,-0.0835429122369,-0.0167184051593,-0.362830346632,0.0,0.0032571034954,-0.0065154008334,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DBOT,1984-01-11,0.380654465762,-0.614247791972,-0.540692407951,0.00641,-0.0127384326308,-0.0127384326308,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DBOT,1984-10-05,-0.479233157695,-0.548934463734,0.137433589026,-0.005464,-0.0109900304192,0.0109878168601,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DBOT,1985-04-29,-0.0835429122369,-0.313795901071,-0.0424416211507,0.0,-0.00469549921,0.00469434907843,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DBOT,1985-05-02,0.259644509656,0.214031260197,0.227847967463,0.004739,0.009434146315,0.0141512320807,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DBOT,1985-10-08,-0.658322099316,0.160476258348,0.39503465165,-0.007937,0.0080005080945,0.0200007541434,1797.649446,2592.675657,1.0
1,1,WETT_WETTERAU INC,DBOT,1986-10-03,0.13523092223,-0.250907089923,-0.262698752556,0.003021,-0.003012,-0.003012,1797.649446,2592.675657,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,HS,1983-01-05,0.689663494016,0.515353122845,0.316553894374,0.016129,0.0264550315807,0.0264550315807,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,HS,1984-09-06,-1.06656147686,0.0305211704203,0.337771886593,-0.02027,0.006897,0.0275858945499,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,HS,1985-10-14,0.224781832587,0.0194898855009,-0.300864167038,0.006494,0.006452,-0.006451721092,564.8032698,808.8755474,1.0
1,1,LUK_LEUCADIA NATIONAL CORP,IHS,1982-08-19,0.441662275568,2.55403039918,1.04381855491,0.010989,0.108694897072,0.0652163179884,564.8032698,808.8755474,1.0
