date,TICKER,COMNAM,CUSIP,BIDLO,ASKHI,PRC,VOL,RET,CFACPR,CFACSHR,OPENPRC,RETX
1988-08-04,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,124.0,125.5,124.25,1113800.0,-0.003181,4.0,4.0,,-0.011928
1988-08-05,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.5,124.25,123.875,721000.0,-0.003018,4.0,4.0,,-0.003018
1988-08-08,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.125,124.375,123.125,647000.0,-0.006054,4.0,4.0,,-0.006054
1988-08-09,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.625,123.625,121.625,1626500.0,-0.012183,4.0,4.0,,-0.012183
1988-08-10,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,118.875,121.625,118.875,2036500.0,-0.022610,4.0,4.0,,-0.022610
1988-08-11,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.375,119.625,119.0,1903000.0,0.001052,4.0,4.0,,0.001052
1988-08-12,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.875,118.75,118.0,935500.0,-0.008403,4.0,4.0,,-0.008403
1988-08-15,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,115.0,117.875,115.125,1664000.0,-0.024364,4.0,4.0,,-0.024364
1988-08-16,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.625,116.75,115.75,2204000.0,0.005429,4.0,4.0,,0.005429
1988-08-17,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.75,116.375,114.625,1467700.0,-0.009719,4.0,4.0,,-0.009719
1988-08-18,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.125,115.5,114.625,908400.0,0.000000,4.0,4.0,,0.000000
1988-08-19,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.5,115.0,112.75,1319900.0,-0.016358,4.0,4.0,,-0.016358
1988-08-22,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,110.75,113.125,110.75,1119800.0,-0.017738,4.0,4.0,,-0.017738
1988-08-23,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,110.375,111.75,110.875,1193700.0,0.001129,4.0,4.0,,0.001129
1988-08-24,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.25,112.875,112.75,1318200.0,0.016911,4.0,4.0,,0.016911
1988-08-25,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,110.75,112.125,111.625,1230300.0,-0.009978,4.0,4.0,,-0.009978
1988-08-26,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.5,112.75,112.25,769000.0,0.005599,4.0,4.0,,0.005599
1988-08-29,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.75,114.0,113.375,867400.0,0.010022,4.0,4.0,,0.010022
1988-08-30,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.625,113.75,112.875,896800.0,-0.004410,4.0,4.0,,-0.004410
1988-08-31,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,110.75,113.5,111.5,932200.0,-0.012182,4.0,4.0,,-0.012182
1988-09-01,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,109.5,111.125,110.25,1489000.0,-0.011211,4.0,4.0,,-0.011211
1988-09-02,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.625,114.75,114.0,1564900.0,0.034014,4.0,4.0,,0.034014
1988-09-06,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.375,113.875,112.875,958200.0,-0.009868,4.0,4.0,,-0.009868
1988-09-07,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.625,113.25,111.75,919500.0,-0.009967,4.0,4.0,,-0.009967
1988-09-08,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.375,113.125,112.125,1048200.0,0.003356,4.0,4.0,,0.003356
1988-09-09,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.25,115.25,114.375,1972000.0,0.020067,4.0,4.0,,0.020067
1988-09-12,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.375,115.375,113.625,1306000.0,-0.006557,4.0,4.0,,-0.006557
1988-09-13,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.5,115.0,115.0,1317500.0,0.012101,4.0,4.0,,0.012101
1988-09-14,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.5,115.875,114.625,1839700.0,-0.003261,4.0,4.0,,-0.003261
1988-09-15,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.75,115.375,113.75,897000.0,-0.007634,4.0,4.0,,-0.007634
1988-09-16,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.375,115.0,114.25,2360300.0,0.004396,4.0,4.0,,0.004396
1988-09-19,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.75,114.125,112.75,1549500.0,-0.013129,4.0,4.0,,-0.013129
1988-09-20,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.375,113.375,112.75,732300.0,0.000000,4.0,4.0,,0.000000
1988-09-21,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.5,113.625,113.25,673900.0,0.004435,4.0,4.0,,0.004435
1988-09-22,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.0,113.875,112.0,1275600.0,-0.011038,4.0,4.0,,-0.011038
1988-09-23,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.75,113.375,112.875,900900.0,0.007813,4.0,4.0,,0.007813
1988-09-26,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.25,113.625,112.25,851300.0,-0.005537,4.0,4.0,,-0.005537
1988-09-27,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.375,113.625,113.25,1204900.0,0.008909,4.0,4.0,,0.008909
1988-09-28,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.0,114.125,113.875,992100.0,0.005519,4.0,4.0,,0.005519
1988-09-29,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.75,115.5,115.375,1357400.0,0.013172,4.0,4.0,,0.013172
1988-09-30,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.75,116.5,115.375,1619300.0,0.000000,4.0,4.0,,0.000000
1988-10-03,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.0,115.25,114.875,1043000.0,-0.004334,4.0,4.0,,-0.004334
1988-10-04,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.375,115.375,114.5,835000.0,-0.003264,4.0,4.0,,-0.003264
1988-10-05,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.75,114.375,113.875,1131100.0,-0.005459,4.0,4.0,,-0.005459
1988-10-06,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.375,114.125,114.0,778300.0,0.001098,4.0,4.0,,0.001098
1988-10-07,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.75,116.25,116.0,1973100.0,0.017544,4.0,4.0,,0.017544
1988-10-10,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,115.5,116.5,116.125,836500.0,0.001078,4.0,4.0,,0.001078
1988-10-11,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,116.125,118.75,118.75,1604300.0,0.022605,4.0,4.0,,0.022605
1988-10-12,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.5,118.5,117.5,1816100.0,-0.010526,4.0,4.0,,-0.010526
1988-10-13,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.75,119.75,118.625,1524900.0,0.009574,4.0,4.0,,0.009574
1988-10-14,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.375,120.25,119.75,2245000.0,0.009484,4.0,4.0,,0.009484
1988-10-17,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.375,121.875,121.125,1092000.0,0.011482,4.0,4.0,,0.011482
1988-10-18,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.125,124.375,124.375,1769800.0,0.026832,4.0,4.0,,0.026832
1988-10-19,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.5,125.0,122.375,2245600.0,-0.016080,4.0,4.0,,-0.016080
1988-10-20,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.375,124.875,124.875,1706700.0,0.020429,4.0,4.0,,0.020429
1988-10-21,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.625,124.625,124.375,1934200.0,-0.004004,4.0,4.0,,-0.004004
1988-10-24,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.125,124.625,123.125,1023400.0,-0.010050,4.0,4.0,,-0.010050
1988-10-25,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.25,123.5,122.875,1028000.0,-0.002030,4.0,4.0,,-0.002030
1988-10-26,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.5,122.5,121.625,914300.0,-0.010173,4.0,4.0,,-0.010173
1988-10-27,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.5,121.25,120.25,1349200.0,-0.011305,4.0,4.0,,-0.011305
1988-10-28,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.375,121.25,120.75,952200.0,0.004158,4.0,4.0,,0.004158
1988-10-31,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.25,122.875,122.625,1265700.0,0.015528,4.0,4.0,,0.015528
1988-11-01,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.5,124.375,124.0,1277400.0,0.011213,4.0,4.0,,0.011213
1988-11-02,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.75,123.875,122.875,1024000.0,-0.009073,4.0,4.0,,-0.009073
1988-11-03,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.125,122.875,122.25,899900.0,-0.005086,4.0,4.0,,-0.005086
1988-11-04,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.25,121.375,120.25,1716800.0,-0.007362,4.0,4.0,,-0.016360
1988-11-07,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,118.625,120.125,119.125,1439200.0,-0.009356,4.0,4.0,,-0.009356
1988-11-08,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.375,120.625,119.75,1116600.0,0.005247,4.0,4.0,,0.005247
1988-11-09,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,118.5,120.0,119.875,1391100.0,0.001044,4.0,4.0,,0.001044
1988-11-10,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.625,120.375,119.75,1128500.0,-0.001043,4.0,4.0,,-0.001043
1988-11-11,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,116.375,119.25,116.625,1385200.0,-0.026096,4.0,4.0,,-0.026096
1988-11-14,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,116.375,117.5,117.125,1327900.0,0.004287,4.0,4.0,,0.004287
1988-11-15,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.0,118.125,117.5,1022000.0,0.003202,4.0,4.0,,0.003202
1988-11-16,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.5,117.5,115.5,1856500.0,-0.017021,4.0,4.0,,-0.017021
1988-11-17,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.875,116.0,115.5,1236300.0,0.000000,4.0,4.0,,0.000000
1988-11-18,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,115.375,116.125,115.75,1140500.0,0.002165,4.0,4.0,,0.002165
1988-11-21,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.125,115.625,115.625,1014400.0,-0.001080,4.0,4.0,,-0.001080
1988-11-22,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,115.375,117.25,117.0,1025800.0,0.011892,4.0,4.0,,0.011892
1988-11-23,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.0,118.5,118.0,780600.0,0.008547,4.0,4.0,,0.008547
1988-11-25,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,116.0,116.75,116.0,661000.0,-0.016949,4.0,4.0,,-0.016949
1988-11-28,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,116.25,119.75,118.875,1492600.0,0.024784,4.0,4.0,,0.024784
1988-11-29,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.625,119.75,119.375,1695200.0,0.004206,4.0,4.0,,0.004206
1988-11-30,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,118.25,119.75,118.5,1270900.0,-0.007330,4.0,4.0,,-0.007330
1988-12-01,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.75,118.75,118.25,897700.0,-0.002110,4.0,4.0,,-0.002110
1988-12-02,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.625,119.375,119.25,1357800.0,0.008457,4.0,4.0,,0.008457
1988-12-05,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.5,121.625,120.875,1379500.0,0.013627,4.0,4.0,,0.013627
1988-12-06,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.5,122.125,122.125,1268500.0,0.010341,4.0,4.0,,0.010341
1988-12-07,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.875,122.75,121.0,1404800.0,-0.009212,4.0,4.0,,-0.009212
1988-12-08,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.375,121.375,119.375,909600.0,-0.013430,4.0,4.0,,-0.013430
1988-12-09,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.625,120.75,120.375,1123300.0,0.008377,4.0,4.0,,0.008377
1988-12-12,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.125,121.875,120.5,895800.0,0.001038,4.0,4.0,,0.001038
1988-12-13,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.5,120.75,120.75,959600.0,0.002075,4.0,4.0,,0.002075
1988-12-14,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.25,121.75,120.5,1195800.0,-0.002070,4.0,4.0,,-0.002070
1988-12-15,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.25,121.625,121.0,925400.0,0.004149,4.0,4.0,,0.004149
1988-12-16,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.125,121.875,121.25,2007100.0,0.002066,4.0,4.0,,0.002066
1988-12-19,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.125,123.25,122.75,1422000.0,0.012371,4.0,4.0,,0.012371
1988-12-20,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.0,124.125,123.25,2105600.0,0.004073,4.0,4.0,,0.004073
1988-12-21,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.75,123.625,123.0,1207400.0,-0.002028,4.0,4.0,,-0.002028
1988-12-22,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.375,123.25,122.5,797000.0,-0.004065,4.0,4.0,,-0.004065
1988-12-23,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.75,123.5,123.375,462900.0,0.007143,4.0,4.0,,0.007143
1988-12-27,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.625,123.875,123.125,575000.0,-0.002026,4.0,4.0,,-0.002026
1988-12-28,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.875,123.125,122.5,583200.0,-0.005076,4.0,4.0,,-0.005076
1988-12-29,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.5,124.0,123.25,771300.0,0.006122,4.0,4.0,,0.006122
1988-12-30,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.625,123.625,121.875,591400.0,-0.011156,4.0,4.0,,-0.011156
1989-01-03,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.625,122.25,121.875,1455400.0,0.000000,4.0,4.0,,0.000000
1989-01-04,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.25,122.625,122.5,1272400.0,0.005128,4.0,4.0,,0.005128
1989-01-05,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.0,123.125,122.25,1444600.0,-0.002041,4.0,4.0,,-0.002041
1989-01-06,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.375,122.75,121.5,1276000.0,-0.006135,4.0,4.0,,-0.006135
1989-01-09,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.5,122.375,122.0,1151100.0,0.004115,4.0,4.0,,0.004115
1989-01-10,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.875,122.5,121.125,1073700.0,-0.007172,4.0,4.0,,-0.007172
1989-01-11,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.75,122.25,122.25,957600.0,0.009288,4.0,4.0,,0.009288
1989-01-12,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.25,124.125,123.125,1981900.0,0.007157,4.0,4.0,,0.007157
1989-01-13,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.375,123.75,123.375,1169500.0,0.002030,4.0,4.0,,0.002030
1989-01-16,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.375,125.125,124.25,1249000.0,0.007092,4.0,4.0,,0.007092
1989-01-17,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.5,124.5,123.75,1177700.0,-0.004024,4.0,4.0,,-0.004024
1989-01-18,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.125,125.0,125.0,1970600.0,0.010101,4.0,4.0,,0.010101
1989-01-19,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.75,125.375,124.25,1745600.0,-0.006000,4.0,4.0,,-0.006000
1989-01-20,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.5,124.375,123.625,1016300.0,-0.005030,4.0,4.0,,-0.005030
1989-01-23,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.125,124.125,122.375,956900.0,-0.010111,4.0,4.0,,-0.010111
1989-01-24,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.125,124.625,124.25,1392700.0,0.015322,4.0,4.0,,0.015322
1989-01-25,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.0,124.375,123.25,1417200.0,-0.008048,4.0,4.0,,-0.008048
1989-01-26,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.125,127.0,126.0,2560900.0,0.022312,4.0,4.0,,0.022312
1989-01-27,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,126.375,127.875,126.875,2975500.0,0.006944,4.0,4.0,,0.006944
1989-01-30,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,127.25,129.25,128.75,2060400.0,0.014778,4.0,4.0,,0.014778
1989-01-31,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,127.375,130.875,130.625,2378400.0,0.014563,4.0,4.0,,0.014563
1989-02-01,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,129.25,130.875,129.625,2168400.0,-0.007656,4.0,4.0,,-0.007656
1989-02-02,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,127.875,129.875,128.375,1697300.0,-0.001157,4.0,4.0,,-0.009643
1989-02-03,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,126.875,128.875,127.75,1553600.0,-0.004869,4.0,4.0,,-0.004869
1989-02-06,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,126.25,127.875,126.625,1200900.0,-0.008806,4.0,4.0,,-0.008806
1989-02-07,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,126.25,128.625,127.625,1546800.0,0.007897,4.0,4.0,,0.007897
1989-02-08,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,126.875,128.375,127.0,1528800.0,-0.004897,4.0,4.0,,-0.004897
1989-02-09,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,126.0,127.5,126.375,1586000.0,-0.004921,4.0,4.0,,-0.004921
1989-02-10,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,125.0,126.625,125.0,1925600.0,-0.010880,4.0,4.0,,-0.010880
1989-02-13,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,124.75,126.25,126.0,1408200.0,0.008000,4.0,4.0,,0.008000
1989-02-14,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,124.75,126.75,124.75,1115600.0,-0.009921,4.0,4.0,,-0.009921
1989-02-15,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,124.875,127.125,127.0,1607200.0,0.018036,4.0,4.0,,0.018036
1989-02-16,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,125.0,126.875,125.875,1271600.0,-0.008858,4.0,4.0,,-0.008858
1989-02-17,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,125.25,126.625,125.25,1336700.0,-0.004965,4.0,4.0,,-0.004965
1989-02-21,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,125.0,126.0,125.5,1100300.0,0.001996,4.0,4.0,,0.001996
1989-02-22,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,123.25,125.5,123.375,1352000.0,-0.016932,4.0,4.0,,-0.016932
1989-02-23,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,122.625,123.625,123.375,1567200.0,0.000000,4.0,4.0,,0.000000
1989-02-24,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.125,123.5,121.125,1746300.0,-0.018237,4.0,4.0,,-0.018237
1989-02-27,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.625,121.875,121.625,1763600.0,0.004128,4.0,4.0,,0.004128
1989-02-28,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,121.375,122.25,121.5,1221400.0,-0.001028,4.0,4.0,,-0.001028
1989-03-01,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.125,122.375,119.875,1499600.0,-0.013374,4.0,4.0,,-0.013374
1989-03-02,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.75,120.875,120.5,1338000.0,0.005214,4.0,4.0,,0.005214
1989-03-03,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.125,121.0,120.875,946600.0,0.003112,4.0,4.0,,0.003112
1989-03-06,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,120.625,121.625,121.5,1327800.0,0.005171,4.0,4.0,,0.005171
1989-03-07,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.375,121.125,119.875,1876800.0,-0.013374,4.0,4.0,,-0.013374
1989-03-08,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,119.5,120.625,119.625,1346800.0,-0.002086,4.0,4.0,,-0.002086
1989-03-09,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,118.125,119.875,118.625,1412900.0,-0.008359,4.0,4.0,,-0.008359
1989-03-10,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.125,118.5,118.25,1786100.0,-0.003161,4.0,4.0,,-0.003161
1989-03-13,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,118.125,119.625,118.875,1427600.0,0.005285,4.0,4.0,,0.005285
1989-03-14,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.625,119.375,117.875,1169900.0,-0.008412,4.0,4.0,,-0.008412
1989-03-15,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.0,118.75,117.0,1651500.0,-0.007423,4.0,4.0,,-0.007423
1989-03-16,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,117.25,118.75,118.125,2266900.0,0.009615,4.0,4.0,,0.009615
1989-03-17,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.375,116.5,112.5,4686100.0,-0.047619,4.0,4.0,,-0.047619
1989-03-20,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,109.0,111.375,109.5,3978600.0,-0.026667,4.0,4.0,,-0.026667
1989-03-21,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,109.75,110.5,110.125,3456300.0,0.005708,4.0,4.0,,0.005708
1989-03-22,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,107.625,109.375,109.25,2594700.0,-0.007946,4.0,4.0,,-0.007946
1989-03-23,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,108.5,110.25,109.625,2015500.0,0.003432,4.0,4.0,,0.003432
1989-03-27,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,109.0,110.375,110.125,1363800.0,0.004561,4.0,4.0,,0.004561
1989-03-28,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,109.375,110.875,110.0,1247400.0,-0.001135,4.0,4.0,,-0.001135
1989-03-29,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,109.125,110.375,109.625,1224600.0,-0.003409,4.0,4.0,,-0.003409
1989-03-30,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,108.25,109.75,108.75,1652400.0,-0.007982,4.0,4.0,,-0.007982
1989-03-31,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,109.0,109.5,109.125,1119700.0,0.003448,4.0,4.0,,0.003448
1989-04-03,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,108.5,109.5,108.5,1281000.0,-0.005727,4.0,4.0,,-0.005727
1989-04-04,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,106.25,108.5,107.125,2336700.0,-0.012673,4.0,4.0,,-0.012673
1989-04-05,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,107.125,108.0,107.75,1452000.0,0.005834,4.0,4.0,,0.005834
1989-04-06,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,107.125,108.25,108.0,1002400.0,0.002320,4.0,4.0,,0.002320
1989-04-07,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,107.75,110.25,109.75,1606700.0,0.016204,4.0,4.0,,0.016204
1989-04-10,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,109.5,110.25,110.0,844600.0,0.002278,4.0,4.0,,0.002278
1989-04-11,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,110.0,111.375,111.125,1186900.0,0.010227,4.0,4.0,,0.010227
1989-04-12,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,110.875,112.25,111.125,1009400.0,0.000000,4.0,4.0,,0.000000
1989-04-13,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,108.875,111.0,109.25,956700.0,-0.016873,4.0,4.0,,-0.016873
1989-04-14,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,110.5,112.0,110.875,1790200.0,0.014874,4.0,4.0,,0.014874
1989-04-17,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,110.75,111.75,111.375,912200.0,0.004510,4.0,4.0,,0.004510
1989-04-18,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.125,113.125,113.0,1557400.0,0.014590,4.0,4.0,,0.014590
1989-04-19,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.125,113.125,112.375,1455100.0,-0.005531,4.0,4.0,,-0.005531
1989-04-20,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,111.0,112.875,112.375,1232900.0,0.000000,4.0,4.0,,0.000000
1989-04-21,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,112.125,113.5,113.5,1539400.0,0.010011,4.0,4.0,,0.010011
1989-04-24,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.125,114.375,113.5,1444300.0,0.000000,4.0,4.0,,0.000000
1989-04-25,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.375,115.125,114.5,2005300.0,0.008811,4.0,4.0,,0.008811
1989-04-26,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,113.5,114.75,114.5,1301600.0,0.000000,4.0,4.0,,0.000000
1989-04-27,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.25,115.75,114.625,1858400.0,0.001092,4.0,4.0,,0.001092
1989-04-28,IBM,INTERNATIONAL BUSINESS MACHS COR,45920010,114.0,114.625,114.0,1109500.0,-0.005453,4.0,4.0,,-0.005453
